703247228148785152,iamOpetunde,2018-03-25 19:58:01,977998056531615745,[]
70499998,rbrownpa,2018-03-25 19:57:37,977997954589102080,"['Python', 'IBMi', 'Python']"
2512606930,CrackingGoogle,2018-03-25 19:57:35,977997945672028161,"['NeuralNetworks', 'MachineLearning', 'Algorithms', 'AI']"
2958173882,rgtechn,2018-03-25 19:57:22,977997893910089728,"['MVA', 'Python', 'programing']"
310897418,AaronCuddeback,2018-03-25 19:56:47,977997746719350784,"['100DaysOfCode', 'Python']"
310897418,AaronCuddeback,2018-03-25 19:56:31,977997677517590528,['100DaysOfCode']
310897418,AaronCuddeback,2018-03-25 19:56:28,977997667686076416,"['100DaysOfCode', 'Python']"
739015205305257984,fan_python,2018-03-26 02:24:20,978095275779723264,"['Python', 'Django']"
213339721,itknowingness,2018-03-26 02:24:19,978095270306238464,"['Keras', 'Python']"
714518749399764992,motolin5,2018-03-26 04:56:20,978133526460579840,[]
929582049580564481,NicoleKuderer,2018-03-26 04:56:19,978133522027184128,['CausalInferenceBook']
714518749399764992,motolin5,2018-03-26 04:56:16,978133512141160448,[]
925683142312235008,cottila,2018-03-26 05:15:02,978138234780831744,"['python', 'qgis', 'gistribe']"
886942048661536770,simplivllc,2018-03-26 05:26:41,978141163990368256,"['DataScience', 'MachineLearning']"
886942048661536770,simplivllc,2018-03-26 05:25:10,978140784087023619,"['ArtificialIntelligence', 'AI', 'DataScientist']"
977981981886689280,joehoribs,2018-03-26 05:25:02,978140750557925377,['BigData']
726709023563747328,pythonbot_,2018-03-26 05:24:30,978140616289849344,"['machine', 'learning', 'python']"
577287055,ImNickHuber,2018-03-26 05:47:22,978146371155972096,['100DaysOfCode']
951865951842074624,Jamesdbuzzard,2018-03-26 05:47:21,978146367313973248,['instagram']
842956176958476289,_30days30sites,2018-03-26 05:46:52,978146243766554625,"['R1D33', '100daysofcode', 'django']"
861184547765051393,wordpressnewbie,2018-03-26 05:45:46,978145968259411968,[]
1018934480,marccataford,2018-03-26 05:45:35,978145922206109696,[]
283080534,OpenMarketingTV,2018-03-26 05:45:20,978145859203452928,"['Artificial_Intelligence', 'Python']"
283080534,OpenMarketingTV,2018-03-26 05:45:08,978145810247544832,"['Python', 'Conu']"
977981981886689280,joehoribs,2018-03-26 05:45:02,978145783315927040,['SpringBoot']
2585748578,DailyAVTweeps,2018-03-29 07:21:28,979257214836924416,['RaspberryPi']
2671158336,Valentin_NC,2018-03-29 07:20:09,979256884476592128,['Python']
3221502560,asmb707,2018-03-29 07:18:38,979256500744065024,"['HostileSubdomainTakeover', 'Linux', 'multithreaded']"
918000274240954368,pydataghana,2018-03-29 07:18:24,979256442883575808,"['Python', 'DataScience', 'Handbook', 'Jupyternotebooks', 'PyData']"
104520454,alevergara78,2018-03-29 07:18:03,979256356434857984,"['Python', 'datamining']"
14185590,karlado,2018-03-29 07:17:56,979256327871623168,"['GPU', 'MachineLearning']"
842956176958476289,_30days30sites,2018-03-29 07:38:50,979261586530545664,"['100DaysOfCode', 'Python']"
968094039500259329,pcx33,2018-03-29 07:37:59,979261370968543238,"['python', 'php', 'infosec']"
4555380253,FreeTutsForYou,2018-03-29 07:37:41,979261295290650624,[]
716253295010979845,EmmanuellwsLim,2018-03-31 05:56:31,979960612305252352,['Python']
240185653,StackCodeReview,2018-03-31 05:55:53,979960452007505920,['python']
925683142312235008,cottila,2018-03-31 05:55:02,979960239289184256,"['python', 'pygame']"
887678337178402816,Saurabhk1114,2018-03-31 18:49:58,980155259023712256,"['Python', 'DataScience', 'MachineLearning', 'BigData', 'DeepLearning']"
758002314112368640,Dripzkroniklez,2018-03-31 18:49:42,980155192015507461,['DataScience']
342725906,robertov68,2018-03-31 19:05:55,980159273446625282,['Python']
956133079688646656,Pybites100,2018-03-31 19:05:48,980159243805515777,"['100DaysOfCode', 'Python']"
956133079688646656,Pybites100,2018-03-31 19:05:43,980159221521174528,"['100DaysOfCode', 'Python']"
956133079688646656,Pybites100,2018-03-31 19:05:38,980159198318166016,"['100DaysOfCode', 'Python']"
4899829294,STEMignites,2018-03-31 19:05:32,980159175098621958,['Python']
960093655880093696,programmingurus,2018-03-31 19:05:24,980159142995390464,['Java']
956133079688646656,Pybites100,2018-03-31 19:05:13,980159097357127680,['100DaysOfCode']
956133079688646656,Pybites100,2018-03-31 19:05:09,980159078189207553,"['100DaysOfCode', 'Python']"
342725906,robertov68,2018-03-31 19:05:03,980159053774114816,"['Python', 'DataScience']"
733589246502567937,fan_django,2018-04-01 02:26:27,980270134563672065,"['django', 'python']"
733585569775640581,django_develop,2018-04-01 02:26:22,980270115613761536,"['django', 'python']"
3114992523,haggaim1,2018-04-01 02:25:53,980269992926171137,"['Python', 'DataScience']"
739018813560102912,python_online,2018-04-01 02:25:25,980269873921130501,"['django', 'python']"
726709023563747328,pythonbot_,2018-04-01 02:23:08,980269298986946561,"['django', 'python']"
726709023563747328,pythonbot_,2018-04-01 02:23:07,980269297548308481,"['python', 'programming']"
959913848164749312,bigiebig1,2018-04-01 02:22:50,980269224957390848,"['BigData', 'MachineLearning', 'DataScience', 'AI']"
1278913668,marmegal80,2018-04-01 19:29:16,980527535485345792,"['DeepLearning', 'AI']"
921657192566046721,ZippyBot1000,2018-04-01 19:29:13,980527522432471040,"['learntocode', 'webdev', 'coding', 'programming', 'webdesign', 'javascript', 'python']"
969978570914361344,HubadevKP,2018-04-01 19:29:10,980527511451860992,"['Python', 'Programming']"
218379543,Ashot_,2018-04-01 19:29:01,980527474739175424,['Python']
